timestamp,volume
2023-06-30 18:00:00,35722.3624
2023-06-30 19:00:00,12089.0942
2023-06-30 20:00:00,10950.512
2023-06-30 21:00:00,12849.3609
2023-06-30 22:00:00,8939.7897
2023-06-30 23:00:00,13794.3391
2023-07-01 00:00:00,20088.0766
2023-07-01 01:00:00,14412.9689
2023-07-01 02:00:00,9623.0659
2023-07-01 03:00:00,7997.5855
2023-07-01 04:00:00,11373.8248
2023-07-01 05:00:00,3934.3874
2023-07-01 06:00:00,7446.8613
2023-07-01 07:00:00,7645.7622
2023-07-01 08:00:00,8190.5091
2023-07-01 09:00:00,5272.0261
2023-07-01 10:00:00,10944.4614
2023-07-01 11:00:00,6882.1509
2023-07-01 12:00:00,7664.6457
2023-07-01 13:00:00,10196.3205
2023-07-01 14:00:00,7108.954
2023-07-01 15:00:00,8599.9263
2023-07-01 16:00:00,6642.5015
2023-07-01 17:00:00,5109.6579
2023-07-01 18:00:00,3362.2662
2023-07-01 19:00:00,3677.8801
2023-07-01 20:00:00,2676.2595
2023-07-01 21:00:00,1943.5641
2023-07-01 22:00:00,4903.4367
2023-07-01 23:00:00,2676.2762
2023-07-02 00:00:00,9699.6964
2023-07-02 01:00:00,6558.9204
2023-07-02 02:00:00,8971.9059
2023-07-02 03:00:00,6467.443
2023-07-02 04:00:00,5856.2779
2023-07-02 05:00:00,4934.1798
2023-07-02 06:00:00,4075.6671
2023-07-02 07:00:00,5315.0617
2023-07-02 08:00:00,4385.775
2023-07-02 09:00:00,5818.4625
2023-07-02 10:00:00,7180.6601
2023-07-02 11:00:00,4954.9573
2023-07-02 12:00:00,4246.9675
2023-07-02 13:00:00,5751.5885
2023-07-02 14:00:00,8744.4413
2023-07-02 15:00:00,38052.2329
2023-07-02 16:00:00,9859.2385
2023-07-02 17:00:00,11579.2247
2023-07-02 18:00:00,8985.4473
2023-07-02 19:00:00,3080.4439
2023-07-02 20:00:00,4090.4824
2023-07-02 21:00:00,6308.2416
2023-07-02 22:00:00,65668.796
2023-07-02 23:00:00,15266.6715
2023-07-03 00:00:00,8265.9538
2023-07-03 01:00:00,13737.2833
2023-07-03 02:00:00,11896.0463
2023-07-03 03:00:00,5271.2924
2023-07-03 04:00:00,12951.1953
2023-07-03 05:00:00,6391.5914
2023-07-03 06:00:00,8608.9522
2023-07-03 07:00:00,31449.7813
2023-07-03 08:00:00,23854.6457
2023-07-03 09:00:00,9216.2492
2023-07-03 10:00:00,11624.936
2023-07-03 11:00:00,8321.308
2023-07-03 12:00:00,15046.7807
2023-07-03 13:00:00,13659.9262
2023-07-03 14:00:00,11955.1418
2023-07-03 15:00:00,28876.366
2023-07-03 16:00:00,22935.0481
2023-07-03 17:00:00,10644.895
2023-07-03 18:00:00,12262.0461
2023-07-03 19:00:00,17362.4476
